unsupervised_model,supervised_model,gene_set,normalization,task,group,label_type,num_genes,num_features,num_samples,num_classes,score,score_units
VAE,logistic regression,OT,tpm,GSE47944 lesional,validate,multiclass,1530,512,63,3,0.9174825174825176,class accuracy
VAE,logistic regression,OT,clr,GSE72819 remission,validate,binary,1530,512,69,2,0.6090909090909091,AUC
VAE,logistic regression,OT,clr,STAD stage,train,binary,1530,512,416,2,0.5491925225374703,AUC
VAE,logistic regression,OT,clr,KIRC grade,train,binary,1530,512,544,2,0.5135880089203502,AUC
VAE,logistic regression,OT,clr,LUSC stage,validate,binary,1530,512,504,2,0.5753789515806322,AUC
VAE,logistic regression,OT,clr,PAAD grade,train,binary,1530,512,179,2,0.5401994301994302,AUC
VAE,logistic regression,OT,clr,BRCA stage,test,binary,1530,512,1134,2,0.5915383797195869,AUC
VAE,logistic regression,OT,clr,SKCM stage,train,binary,1530,512,249,2,0.5829737313714394,AUC
VAE,logistic regression,OT,clr,LIHC stage,train,binary,1530,512,374,2,0.6337011599511598,AUC
VAE,logistic regression,OT,clr,THCA stage,train,binary,1530,512,513,2,0.6238297646246215,AUC
VAE,logistic regression,OT,clr,LUAD stage,train,binary,1530,512,542,2,0.5855893538260742,AUC
VAE,logistic regression,OT,clr,CESC grade,train,binary,1530,512,306,2,0.6211152514070134,AUC
VAE,logistic regression,OT,clr,LIHC grade,train,binary,1530,512,374,2,0.6497999999999999,AUC
VAE,logistic regression,OT,clr,COAD stage,train,binary,1530,512,505,2,0.6597543258725566,AUC
VAE,logistic regression,OT,clr,UCEC stage,train,binary,1530,512,554,2,0.6992643872513615,AUC
VAE,logistic regression,OT,clr,HNSC grade,test,binary,1530,512,504,2,0.6964473931865236,AUC
VAE,logistic regression,OT,clr,STAD grade,train,binary,1530,512,416,2,0.7108979591836734,AUC
VAE,logistic regression,OT,clr,GSE65832 lesional,train,binary,1530,512,40,2,0.7125,AUC
VAE,logistic regression,OT,clr,LGG grade,train,binary,1530,512,532,2,0.7469440412836641,AUC
VAE,logistic regression,OT,clr,KIRC stage,train,binary,1530,512,544,2,0.7770523025373237,AUC
VAE,logistic regression,OT,clr,UCEC grade,train,binary,1530,512,554,2,0.8664862040133781,AUC
VAE,logistic regression,OT,clr,GSE67785 lesional,test,binary,1530,512,28,2,1.0,AUC
VAE,logistic regression,OT,clr,GSE66207 disease type,train,multiclass,1530,512,20,3,0.45,class accuracy
VAE,logistic regression,OT,clr,GSE50244 diabetic,validate,multiclass,1530,512,76,3,0.6333333333333333,class accuracy
VAE,logistic regression,OT,clr,GSE47944 lesional,validate,multiclass,1530,512,63,3,0.9020979020979022,class accuracy
VAE,logistic regression,OT,z-score,GSE72819 remission,validate,binary,1530,512,69,2,0.4257575757575758,AUC
VAE,logistic regression,OT,z-score,STAD stage,train,binary,1530,512,416,2,0.4800398208063713,AUC
VAE,logistic regression,OT,z-score,KIRC grade,train,binary,1530,512,544,2,0.5451066302021355,AUC
VAE,logistic regression,OT,z-score,LUSC stage,validate,binary,1530,512,504,2,0.5893797519007602,AUC
VAE,logistic regression,OT,z-score,PAAD grade,train,binary,1530,512,179,2,0.5763247863247863,AUC
VAE,logistic regression,OT,z-score,BRCA stage,test,binary,1530,512,1134,2,0.6095339083354946,AUC
VAE,logistic regression,OT,z-score,SKCM stage,train,binary,1530,512,249,2,0.6388157894736842,AUC
VAE,logistic regression,OT,z-score,LIHC stage,train,binary,1530,512,374,2,0.6536858974358974,AUC
VAE,logistic regression,OT,z-score,THCA stage,train,binary,1530,512,513,2,0.6681580858261162,AUC
VAE,logistic regression,OT,z-score,LUAD stage,train,binary,1530,512,542,2,0.6280938356755217,AUC
VAE,logistic regression,OT,z-score,CESC grade,train,binary,1530,512,306,2,0.626354959078071,AUC
VAE,logistic regression,OT,z-score,LIHC grade,train,binary,1530,512,374,2,0.5799000000000001,AUC
VAE,logistic regression,OT,z-score,COAD stage,train,binary,1530,512,505,2,0.6658035263161348,AUC
VAE,logistic regression,OT,z-score,UCEC stage,train,binary,1530,512,554,2,0.6929103896361375,AUC
VAE,logistic regression,OT,z-score,HNSC grade,test,binary,1530,512,504,2,0.687012987012987,AUC
VAE,logistic regression,OT,z-score,STAD grade,train,binary,1530,512,416,2,0.7178127250900359,AUC
VAE,logistic regression,OT,z-score,GSE65832 lesional,train,binary,1530,512,40,2,0.5,AUC
VAE,logistic regression,OT,z-score,LGG grade,train,binary,1530,512,532,2,0.7281043380099984,AUC
VAE,logistic regression,OT,z-score,KIRC stage,train,binary,1530,512,544,2,0.7691060989375729,AUC
VAE,logistic regression,OT,z-score,UCEC grade,train,binary,1530,512,554,2,0.8599404264214048,AUC
VAE,logistic regression,OT,z-score,GSE67785 lesional,test,binary,1530,512,28,2,1.0,AUC
VAE,logistic regression,OT,z-score,GSE66207 disease type,train,multiclass,1530,512,20,3,0.5833333333333333,class accuracy
VAE,logistic regression,OT,z-score,GSE50244 diabetic,validate,multiclass,1530,512,76,3,0.6183333333333333,class accuracy
VAE,logistic regression,OT,z-score,GSE47944 lesional,validate,multiclass,1530,512,63,3,1.0,class accuracy
VAE,logistic regression,OT,z-ternary,GSE72819 remission,validate,binary,1530,512,69,2,0.4207070707070707,AUC
VAE,logistic regression,OT,z-ternary,STAD stage,train,binary,1530,512,416,2,0.5438803163541839,AUC
VAE,logistic regression,OT,z-ternary,KIRC grade,train,binary,1530,512,544,2,0.5813521294939527,AUC
VAE,logistic regression,OT,z-ternary,LUSC stage,validate,binary,1530,512,504,2,0.6079167667066827,AUC
VAE,logistic regression,OT,z-ternary,PAAD grade,train,binary,1530,512,179,2,0.595185185185185,AUC
VAE,logistic regression,OT,z-ternary,BRCA stage,test,binary,1530,512,1134,2,0.6170501990827303,AUC
VAE,logistic regression,OT,z-ternary,SKCM stage,train,binary,1530,512,249,2,0.6102975853612526,AUC
VAE,logistic regression,OT,z-ternary,LIHC stage,train,binary,1530,512,374,2,0.663209706959707,AUC
VAE,logistic regression,OT,z-ternary,THCA stage,train,binary,1530,512,513,2,0.668016252531156,AUC
VAE,logistic regression,OT,z-ternary,LUAD stage,train,binary,1530,512,542,2,0.6396672273666603,AUC
VAE,logistic regression,OT,z-ternary,CESC grade,train,binary,1530,512,306,2,0.6411314346382997,AUC
VAE,logistic regression,OT,z-ternary,LIHC grade,train,binary,1530,512,374,2,0.61248,AUC
VAE,logistic regression,OT,z-ternary,COAD stage,train,binary,1530,512,505,2,0.6961214787692671,AUC
VAE,logistic regression,OT,z-ternary,UCEC stage,train,binary,1530,512,554,2,0.6625436524458115,AUC
VAE,logistic regression,OT,z-ternary,HNSC grade,test,binary,1530,512,504,2,0.6747459062676454,AUC
VAE,logistic regression,OT,z-ternary,STAD grade,train,binary,1530,512,416,2,0.7211356542617047,AUC
VAE,logistic regression,OT,z-ternary,GSE65832 lesional,train,binary,1530,512,40,2,0.775,AUC
VAE,logistic regression,OT,z-ternary,LGG grade,train,binary,1530,512,532,2,0.7290074181583616,AUC
VAE,logistic regression,OT,z-ternary,KIRC stage,train,binary,1530,512,544,2,0.7543136694066049,AUC
VAE,logistic regression,OT,z-ternary,UCEC grade,train,binary,1530,512,554,2,0.8675313545150501,AUC
VAE,logistic regression,OT,z-ternary,GSE67785 lesional,test,binary,1530,512,28,2,1.0,AUC
VAE,logistic regression,OT,z-ternary,GSE66207 disease type,train,multiclass,1530,512,20,3,0.3833333333333333,class accuracy
VAE,logistic regression,OT,z-ternary,GSE50244 diabetic,validate,multiclass,1530,512,76,3,0.6183333333333333,class accuracy
VAE,logistic regression,OT,z-ternary,GSE47944 lesional,validate,multiclass,1530,512,63,3,0.7916083916083917,class accuracy
VAE,random forest,O,tpm,GSE72819 remission,validate,binary,17970,512,69,2,0.3727272727272727,AUC
VAE,random forest,O,tpm,STAD stage,train,binary,17970,512,416,2,0.576866600298656,AUC
VAE,random forest,O,tpm,KIRC grade,train,binary,17970,512,544,2,0.5923089767395855,AUC
VAE,random forest,O,tpm,LUSC stage,validate,binary,17970,512,504,2,0.5299487795118047,AUC
VAE,random forest,O,tpm,PAAD grade,train,binary,17970,512,179,2,0.5344301994301994,AUC
VAE,random forest,O,tpm,BRCA stage,test,binary,17970,512,1134,2,0.5533778616020852,AUC
VAE,random forest,O,tpm,SKCM stage,train,binary,17970,512,249,2,0.5829725523486134,AUC
VAE,random forest,O,tpm,LIHC stage,train,binary,17970,512,374,2,0.6043696581196581,AUC
VAE,random forest,O,tpm,THCA stage,train,binary,17970,512,513,2,0.6150333404176186,AUC
VAE,random forest,O,tpm,LUAD stage,train,binary,17970,512,542,2,0.6083973965892938,AUC
VAE,random forest,O,tpm,CESC grade,train,binary,17970,512,306,2,0.6439468788009978,AUC
VAE,random forest,O,tpm,LIHC grade,train,binary,17970,512,374,2,0.6560033333333333,AUC
VAE,random forest,O,tpm,COAD stage,train,binary,17970,512,505,2,0.5915176151761518,AUC
VAE,random forest,O,tpm,UCEC stage,train,binary,17970,512,554,2,0.6279595154543112,AUC
VAE,random forest,O,tpm,HNSC grade,test,binary,17970,512,504,2,0.7284537925842274,AUC
VAE,random forest,O,tpm,STAD grade,train,binary,17970,512,416,2,0.7232665066026411,AUC
VAE,random forest,O,tpm,GSE65832 lesional,train,binary,17970,512,40,2,0.5,AUC
VAE,random forest,O,tpm,LGG grade,train,binary,17970,512,532,2,0.7072891469117885,AUC
VAE,random forest,O,tpm,KIRC stage,train,binary,17970,512,544,2,0.7313919488436074,AUC
VAE,random forest,O,tpm,UCEC grade,train,binary,17970,512,554,2,0.8321300167224079,AUC
VAE,random forest,O,tpm,GSE67785 lesional,test,binary,17970,512,28,2,1.0,AUC
VAE,random forest,O,tpm,GSE66207 disease type,train,multiclass,17970,512,20,3,0.6,class accuracy
VAE,random forest,O,tpm,GSE50244 diabetic,validate,multiclass,17970,512,76,3,0.6583333333333333,class accuracy
VAE,random forest,O,tpm,GSE47944 lesional,validate,multiclass,17970,512,63,3,0.7916083916083917,class accuracy
VAE,random forest,O,clr,GSE72819 remission,validate,binary,17970,512,69,2,0.4702020202020202,AUC
VAE,random forest,O,clr,STAD stage,train,binary,17970,512,416,2,0.5468889995022399,AUC
VAE,random forest,O,clr,KIRC grade,train,binary,17970,512,544,2,0.5732996347428669,AUC
VAE,random forest,O,clr,LUSC stage,validate,binary,17970,512,504,2,0.6192997198879552,AUC
VAE,random forest,O,clr,PAAD grade,train,binary,17970,512,179,2,0.5731481481481482,AUC
VAE,random forest,O,clr,BRCA stage,test,binary,17970,512,1134,2,0.6073118309500888,AUC
VAE,random forest,O,clr,SKCM stage,train,binary,17970,512,249,2,0.5856707460856443,AUC
VAE,random forest,O,clr,LIHC stage,train,binary,17970,512,374,2,0.6703769841269842,AUC
VAE,random forest,O,clr,THCA stage,train,binary,17970,512,513,2,0.6427472563153451,AUC
VAE,random forest,O,clr,LUAD stage,train,binary,17970,512,542,2,0.6187622360115665,AUC
VAE,random forest,O,clr,CESC grade,train,binary,17970,512,306,2,0.6565638722246273,AUC
VAE,random forest,O,clr,LIHC grade,train,binary,17970,512,374,2,0.6597866666666666,AUC
VAE,random forest,O,clr,COAD stage,train,binary,17970,512,505,2,0.6705865601028893,AUC
VAE,random forest,O,clr,UCEC stage,train,binary,17970,512,554,2,0.7066423232589294,AUC
VAE,random forest,O,clr,HNSC grade,test,binary,17970,512,504,2,0.742391304347826,AUC
VAE,random forest,O,clr,STAD grade,train,binary,17970,512,416,2,0.7510924369747899,AUC
VAE,random forest,O,clr,GSE65832 lesional,train,binary,17970,512,40,2,0.63125,AUC
VAE,random forest,O,clr,LGG grade,train,binary,17970,512,532,2,0.7579919905391603,AUC
VAE,random forest,O,clr,KIRC stage,train,binary,17970,512,544,2,0.7686573027463625,AUC
VAE,random forest,O,clr,UCEC grade,train,binary,17970,512,554,2,0.8794126254180602,AUC
VAE,random forest,O,clr,GSE67785 lesional,test,binary,17970,512,28,2,1.0,AUC
VAE,random forest,O,clr,GSE66207 disease type,train,multiclass,17970,512,20,3,0.4833333333333334,class accuracy
VAE,random forest,O,clr,GSE50244 diabetic,validate,multiclass,17970,512,76,3,0.6316666666666666,class accuracy
VAE,random forest,O,clr,GSE47944 lesional,validate,multiclass,17970,512,63,3,0.9846153846153848,class accuracy
VAE,random forest,O,z-score,GSE72819 remission,validate,binary,17970,512,69,2,0.4429292929292929,AUC
VAE,random forest,O,z-score,STAD stage,train,binary,17970,512,416,2,0.5944568884464354,AUC
VAE,random forest,O,z-score,KIRC grade,train,binary,17970,512,544,2,0.5892638926702826,AUC
VAE,random forest,O,z-score,LUSC stage,validate,binary,17970,512,504,2,0.6207418967587035,AUC
VAE,random forest,O,z-score,PAAD grade,train,binary,17970,512,179,2,0.5643589743589743,AUC
VAE,random forest,O,z-score,BRCA stage,test,binary,17970,512,1134,2,0.5756680258696659,AUC
VAE,random forest,O,z-score,SKCM stage,train,binary,17970,512,249,2,0.6313124882097717,AUC
VAE,random forest,O,z-score,LIHC stage,train,binary,17970,512,374,2,0.6492376373626374,AUC
VAE,random forest,O,z-score,THCA stage,train,binary,17970,512,513,2,0.619113372178831,AUC
VAE,random forest,O,z-score,LUAD stage,train,binary,17970,512,542,2,0.6320962538114472,AUC
VAE,random forest,O,z-score,CESC grade,train,binary,17970,512,306,2,0.662157137114231,AUC
VAE,random forest,O,z-score,LIHC grade,train,binary,17970,512,374,2,0.6733800000000001,AUC
VAE,random forest,O,z-score,COAD stage,train,binary,17970,512,505,2,0.6981207635320905,AUC
VAE,random forest,O,z-score,UCEC stage,train,binary,17970,512,554,2,0.7120872312524605,AUC
VAE,random forest,O,z-score,HNSC grade,test,binary,17970,512,504,2,0.7094555806512328,AUC
VAE,random forest,O,z-score,STAD grade,train,binary,17970,512,416,2,0.7606482593037216,AUC
VAE,random forest,O,z-score,GSE65832 lesional,train,binary,17970,512,40,2,0.7625,AUC
VAE,random forest,O,z-score,LGG grade,train,binary,17970,512,532,2,0.7587808417997097,AUC
VAE,random forest,O,z-score,KIRC stage,train,binary,17970,512,544,2,0.7650014173853015,AUC
VAE,random forest,O,z-score,UCEC grade,train,binary,17970,512,554,2,0.8809354096989968,AUC
VAE,random forest,O,z-score,GSE67785 lesional,test,binary,17970,512,28,2,1.0,AUC
VAE,random forest,O,z-score,GSE66207 disease type,train,multiclass,17970,512,20,3,0.55,class accuracy
VAE,random forest,O,z-score,GSE50244 diabetic,validate,multiclass,17970,512,76,3,0.6458333333333333,class accuracy
VAE,random forest,O,z-score,GSE47944 lesional,validate,multiclass,17970,512,63,3,0.9846153846153848,class accuracy
VAE,random forest,O,z-ternary,GSE72819 remission,validate,binary,17970,512,69,2,0.4936868686868687,AUC
VAE,random forest,O,z-ternary,STAD stage,train,binary,17970,512,416,2,0.5091380454620873,AUC
VAE,random forest,O,z-ternary,KIRC grade,train,binary,17970,512,544,2,0.5865383448610606,AUC
VAE,random forest,O,z-ternary,LUSC stage,validate,binary,17970,512,504,2,0.5656894757903161,AUC
VAE,random forest,O,z-ternary,PAAD grade,train,binary,17970,512,179,2,0.58002849002849,AUC
VAE,random forest,O,z-ternary,BRCA stage,test,binary,17970,512,1134,2,0.5588533993427125,AUC
VAE,random forest,O,z-ternary,SKCM stage,train,binary,17970,512,249,2,0.5950115544236937,AUC
VAE,random forest,O,z-ternary,LIHC stage,train,binary,17970,512,374,2,0.613719474969475,AUC
VAE,random forest,O,z-ternary,THCA stage,train,binary,17970,512,513,2,0.6291398496950805,AUC
VAE,random forest,O,z-ternary,LUAD stage,train,binary,17970,512,542,2,0.6060159452576782,AUC
VAE,random forest,O,z-ternary,CESC grade,train,binary,17970,512,306,2,0.6144808996639661,AUC
VAE,random forest,O,z-ternary,LIHC grade,train,binary,17970,512,374,2,0.6230966666666666,AUC
VAE,random forest,O,z-ternary,COAD stage,train,binary,17970,512,505,2,0.6526267905536198,AUC
VAE,random forest,O,z-ternary,UCEC stage,train,binary,17970,512,554,2,0.68224297808102,AUC
VAE,random forest,O,z-ternary,HNSC grade,test,binary,17970,512,504,2,0.6319405232448709,AUC
VAE,random forest,O,z-ternary,STAD grade,train,binary,17970,512,416,2,0.6894237695078032,AUC
VAE,random forest,O,z-ternary,GSE65832 lesional,train,binary,17970,512,40,2,0.79375,AUC
VAE,random forest,O,z-ternary,LGG grade,train,binary,17970,512,532,2,0.7460846368865237,AUC
VAE,random forest,O,z-ternary,KIRC stage,train,binary,17970,512,544,2,0.7227960933190167,AUC
VAE,random forest,O,z-ternary,UCEC grade,train,binary,17970,512,554,2,0.8566220735785952,AUC
VAE,random forest,O,z-ternary,GSE67785 lesional,test,binary,17970,512,28,2,1.0,AUC
VAE,random forest,O,z-ternary,GSE66207 disease type,train,multiclass,17970,512,20,3,0.7833333333333333,class accuracy
VAE,random forest,O,z-ternary,GSE50244 diabetic,validate,multiclass,17970,512,76,3,0.6449999999999999,class accuracy
VAE,random forest,O,z-ternary,GSE47944 lesional,validate,multiclass,17970,512,63,3,0.7972027972027972,class accuracy
VAE,random forest,OT,tpm,GSE72819 remission,validate,binary,1530,512,69,2,0.5585858585858585,AUC
VAE,random forest,OT,tpm,STAD stage,train,binary,1530,512,416,2,0.5672017587522814,AUC
VAE,random forest,OT,tpm,KIRC grade,train,binary,1530,512,544,2,0.5816519855120788,AUC
VAE,random forest,OT,tpm,LUSC stage,validate,binary,1530,512,504,2,0.5788331332533013,AUC
VAE,random forest,OT,tpm,PAAD grade,train,binary,1530,512,179,2,0.6004131054131054,AUC
VAE,random forest,OT,tpm,BRCA stage,test,binary,1530,512,1134,2,0.5923650132186227,AUC
VAE,random forest,OT,tpm,SKCM stage,train,binary,1530,512,249,2,0.5653838898321071,AUC
VAE,random forest,OT,tpm,LIHC stage,train,binary,1530,512,374,2,0.6071085164835164,AUC
VAE,random forest,OT,tpm,THCA stage,train,binary,1530,512,513,2,0.5835905076480763,AUC
VAE,random forest,OT,tpm,LUAD stage,train,binary,1530,512,542,2,0.6162472199406672,AUC
VAE,random forest,OT,tpm,CESC grade,train,binary,1530,512,306,2,0.5999067144948151,AUC
VAE,random forest,OT,tpm,LIHC grade,train,binary,1530,512,374,2,0.6657333333333334,AUC
VAE,random forest,OT,tpm,COAD stage,train,binary,1530,512,505,2,0.6013704830147575,AUC
VAE,random forest,OT,tpm,UCEC stage,train,binary,1530,512,554,2,0.6956523863337043,AUC
VAE,random forest,OT,tpm,HNSC grade,test,binary,1530,512,504,2,0.6777973837756447,AUC
VAE,random forest,OT,tpm,STAD grade,train,binary,1530,512,416,2,0.6982124849939976,AUC
VAE,random forest,OT,tpm,GSE65832 lesional,train,binary,1530,512,40,2,0.7,AUC
VAE,random forest,OT,tpm,LGG grade,train,binary,1530,512,532,2,0.7353007579422673,AUC
VAE,random forest,OT,tpm,KIRC stage,train,binary,1530,512,544,2,0.7469762276953009,AUC
VAE,random forest,OT,tpm,UCEC grade,train,binary,1530,512,554,2,0.8503950668896321,AUC
VAE,random forest,OT,tpm,GSE67785 lesional,test,binary,1530,512,28,2,1.0,AUC
VAE,random forest,OT,tpm,GSE66207 disease type,train,multiclass,1530,512,20,3,0.6833333333333333,class accuracy
VAE,random forest,OT,tpm,GSE50244 diabetic,validate,multiclass,1530,512,76,3,0.6058333333333333,class accuracy
VAE,random forest,OT,tpm,GSE47944 lesional,validate,multiclass,1530,512,63,3,0.8867132867132869,class accuracy
VAE,random forest,OT,clr,GSE72819 remission,validate,binary,1530,512,69,2,0.4497474747474747,AUC
VAE,random forest,OT,clr,STAD stage,train,binary,1530,512,416,2,0.5489076931585642,AUC
VAE,random forest,OT,clr,KIRC grade,train,binary,1530,512,544,2,0.5268852116747682,AUC
VAE,random forest,OT,clr,LUSC stage,validate,binary,1530,512,504,2,0.6021280512204883,AUC
VAE,random forest,OT,clr,PAAD grade,train,binary,1530,512,179,2,0.4790313390313391,AUC
VAE,random forest,OT,clr,BRCA stage,test,binary,1530,512,1134,2,0.5396074130198341,AUC
